wave_number,items,patial,max_patial,date_start,date_endzone,mhe,wave_type
333,81,3190,4400,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
334,62,2480,4400,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
335,59,2360,4400,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
336,43,1720,4400,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
337,93,3720,4400,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
338,22,880,4400,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
339,17,680,4400,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
340,46,1840,4400,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
341,3,90,4400,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
342,7,465,3000,14/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
343,2,1440,5760,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
344,3,2520,5760,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
345,7,5280,5760,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
346,11,5760,5760,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
347,9,5760,5760,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
348,8,5760,5760,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
349,11,5760,5760,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
350,12,5760,5760,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
351,7,5760,5760,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
352,110,4400,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
353,110,4400,4400,14/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
354,111,4380,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
355,16,2960,3000,14/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
356,17,3000,3000,14/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
357,21,2960,3000,08/10/2019,10/10/2019,NZONE04,PalletJack,NationalCase
358,22,2760,3000,08/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
359,15,2960,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
360,15,2840,3000,14/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
361,11,2920,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
362,19,2560,3000,09/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
363,4,2840,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
364,17,2960,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
365,7,2400,3000,09/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
366,5,2760,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
367,30,2930,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
368,15,3000,3000,09/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
369,5,2960,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
370,12,2960,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
371,37,2960,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
372,12,2960,3000,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
373,21,2930,3000,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
374,25,2680,3000,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
375,7,3000,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
376,16,2900,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
377,23,2720,3000,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
378,14,3000,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
379,10,2975,3000,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
380,5,2760,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
381,31,2945,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
382,19,2570,3000,08/10/2019,11/10/2019,NZONE04,PalletJack,NationalCase
383,3,2480,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
384,6,2960,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
385,12,2890,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
386,32,2660,3000,09/10/2019,10/10/2019,NZONE04,PalletJack,NationalCase
387,3,2480,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
388,5,2920,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
389,9,2800,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
390,5,2720,3000,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
391,25,2940,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
392,35,2955,3000,08/10/2019,08/10/2019,NZONE04,PalletJack,NationalCase
393,8,910,3000,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
394,1,42500,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
395,22,1975,3000,07/10/2019,10/10/2019,NZONE04,PalletJack,NationalCase
396,1,42500,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
397,1,480,5760,02/10/2019,02/10/2019,NZONE04,PalletJack,NationalCase
398,111,4380,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
399,42,3000,3000,10/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
400,12,2690,3000,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
401,1,7000,3000,10/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
402,2,80,4400,07/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
403,44,1590,4400,14/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
404,2,80,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
405,2,80,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
406,3,105,4400,14/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
407,6,1440,3000,07/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
408,15,2040,3000,07/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
409,1,3975,3000,08/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
410,8,1760,3000,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
411,11,1760,3000,07/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
412,2,400,2400,07/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
413,1,960,5760,02/10/2019,02/10/2019,NZONE04,PalletJack,NationalCase
414,57,2280,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
415,64,2560,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
416,59,2360,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
417,38,1520,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
418,57,2280,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
419,64,2560,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
420,82,2425,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
421,131,4125,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
422,95,3055,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
423,46,1720,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
424,62,2335,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
425,56,2030,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
426,66,2450,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
427,72,2815,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
428,3,120,4400,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
429,3,120,4400,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
430,13,305,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
431,1,40,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
432,7,3360,5760,14/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
433,1,480,5760,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
434,51,2890,3000,10/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
435,14,3000,3000,09/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
436,46,2810,3000,10/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
437,37,2850,3000,10/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
438,1,200,3000,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
439,1,3350,3000,10/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
440,4,2210,3000,10/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
441,1,40,4400,11/10/2019,11/10/2019,NZONE04,PalletJack,NationalCase
442,8,320,4400,07/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
443,9,360,4400,07/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
444,3,120,4400,14/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
445,1,40,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
446,1,40,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
447,56,2240,4400,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
448,7,280,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
449,13,520,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
450,4,160,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
451,4,160,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
452,24,960,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
453,23,920,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
454,52,2080,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
455,6,240,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
456,7,250,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
457,58,1735,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
458,22,795,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
459,10,325,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
460,40,1055,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
461,22,880,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
462,14,560,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
463,6,240,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
464,7,280,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
465,6,240,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
466,2,80,4400,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
467,1,40,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
468,4,130,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
469,2,65,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
470,16,1840,3000,09/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
471,21,2960,3000,10/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
472,8,510,3000,10/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
473,7,600,3000,10/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
474,12,960,3000,10/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
475,25,1870,3000,10/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
476,7,680,3000,10/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
477,18,1480,3000,10/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
478,16,1125,3000,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
479,15,1330,3000,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
480,6,110,3000,10/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
481,14,1990,3000,10/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
482,2,960,5760,08/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
483,1,480,5760,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
484,2,1440,5760,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
485,4,1920,5760,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
486,2,1440,5760,14/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
487,4,1380,5760,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
488,3,1920,5760,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
489,3,2400,5760,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
490,1,960,5760,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
491,1,960,5760,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
492,4,2880,5760,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
493,4,2080,3000,07/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
494,1,5440,3000,09/10/2019,21/10/2019,NZONE04,PalletJack,NationalCase
495,10,5760,5760,09/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
496,20,800,4400,11/10/2019,11/10/2019,NZONE04,PalletJack,NationalCase
497,24,790,4400,07/10/2019,11/10/2019,NZONE04,PalletJack,NationalCase
498,37,2980,3000,10/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
499,1,80,3000,09/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
500,1,160,3000,09/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
501,20,800,4400,14/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
502,11,440,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
503,6,240,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
504,3,120,4400,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
505,1,40,4400,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
506,3,120,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
507,2,80,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
508,9,325,4400,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
509,1,40,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
510,8,290,4400,14/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
511,2,80,4400,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
512,1,40,4400,02/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
513,10,400,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
514,19,760,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
515,12,480,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
516,19,760,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
517,10,400,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
518,15,600,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
519,19,760,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
520,11,440,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
521,4,160,4400,14/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
522,12,480,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
523,43,1320,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
524,25,1000,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
525,23,920,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
526,21,775,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
527,19,760,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
528,17,680,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
529,12,480,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
530,16,605,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
531,9,360,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
532,3,120,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
533,5,200,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
534,3,120,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
535,1,40,4400,14/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
536,1,40,4400,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
537,1,40,4400,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
538,48,2775,3000,10/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
539,1,5000,3000,21/10/2019,21/10/2019,NZONE04,PalletJack,NationalCase
540,2,1375,3000,21/10/2019,21/10/2019,NZONE04,PalletJack,NationalCase
541,5,550,3000,14/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
542,2,960,5760,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
543,1,480,5760,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
544,1,960,5760,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
545,5,2100,5760,14/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
546,1,960,5760,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
547,1,480,5760,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
548,3,1440,5760,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
549,2,1440,5760,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
550,4,1920,5760,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
551,2,960,5760,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
552,3,1920,5760,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
553,5,3360,5760,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
554,7,3840,5760,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
555,5,2400,5760,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
556,4,2400,5760,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
557,11,2280,3000,07/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
558,1,4080,3000,10/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
559,3,2800,3000,07/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
560,1,80,3000,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
561,1,19440,3000,10/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
562,1,18480,3000,10/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
563,1,15120,3000,10/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
564,1,15120,3000,10/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
565,1,14640,3000,10/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
566,1,13680,3000,10/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
567,1,13200,3000,10/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
568,1,10800,3000,10/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
569,1,9840,3000,10/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
570,1,9360,3000,10/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
571,1,7440,3000,10/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
572,1,6480,3000,10/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
573,1,6000,3000,10/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
574,1,6000,3000,10/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
575,1,5520,3000,10/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
576,1,5520,3000,10/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
577,1,5040,3000,10/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
578,1,5040,3000,10/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
579,1,5440,3000,09/10/2019,21/10/2019,NZONE04,PalletJack,NationalCase
580,1,40,3000,17/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
581,1,3120,3000,10/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
582,1,3120,3000,10/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
583,9,5280,5760,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
584,7,5760,5760,08/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
585,10,5280,5760,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
586,110,4400,4400,21/10/2019,21/10/2019,NZONE04,PalletJack,NationalCase
587,110,4400,4400,21/10/2019,21/10/2019,NZONE04,PalletJack,NationalCase
588,110,4400,4400,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
589,110,4400,4400,21/10/2019,21/10/2019,NZONE04,PalletJack,NationalCase
590,113,4390,4400,21/10/2019,21/10/2019,NZONE04,PalletJack,NationalCase
591,110,4400,4400,21/10/2019,21/10/2019,NZONE04,PalletJack,NationalCase
592,112,4380,4400,21/10/2019,21/10/2019,NZONE04,PalletJack,NationalCase
593,110,4370,4400,21/10/2019,21/10/2019,NZONE04,PalletJack,NationalCase
594,110,4400,4400,21/10/2019,21/10/2019,NZONE04,PalletJack,NationalCase
595,110,4400,4400,21/10/2019,21/10/2019,NZONE04,PalletJack,NationalCase
596,110,4400,4400,21/10/2019,21/10/2019,NZONE04,PalletJack,NationalCase
597,110,4370,4400,21/10/2019,21/10/2019,NZONE04,PalletJack,NationalCase
598,111,4395,4400,21/10/2019,21/10/2019,NZONE04,PalletJack,NationalCase
599,110,4400,4400,21/10/2019,21/10/2019,NZONE04,PalletJack,NationalCase
600,12,2800,3000,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
601,16,2920,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
602,23,3000,3000,14/10/2019,17/10/2019,NZONE04,PalletJack,NationalCase
603,5,2680,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
604,8,2840,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
605,9,2760,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
606,12,2960,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
607,26,2960,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
608,8,2920,3000,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
609,9,2840,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
610,13,2880,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
611,26,2960,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
612,37,2960,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
613,9,2700,3000,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
614,7,2720,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
615,11,2840,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
616,15,2880,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
617,30,3000,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
618,11,2560,3000,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
619,7,2920,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
620,13,3000,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
621,22,3000,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
622,34,2960,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
623,8,2560,3000,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
624,6,2680,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
625,9,3000,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
626,19,3000,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
627,31,3000,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
628,10,3000,3000,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
629,7,2960,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
630,8,2840,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
631,10,3000,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
632,12,2960,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
633,17,2920,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
634,27,2960,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
635,37,2960,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
636,37,2960,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
637,18,2880,3000,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
638,8,2880,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
639,11,2840,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
640,17,3000,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
641,25,3000,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
642,37,2960,3000,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
643,15,2800,3000,18/10/2019,18/10/2019,NZONE04,PalletJack,NationalCase
